tweet_id,user_id,timestamp,text,crisis_type,location,relevance_label,urgency_label,informative_label
01739,u5496,2023-03-04 09:50,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,Philippines,0,Low,Not informative
01740,u3050,2024-05-01 12:36,"Water levels are rising fast in Brazil, homes are being flooded.",Flood,Brazil,0,High,Unsure
01741,u5961,2023-09-08 08:11,Homes buried under debris after landslide hits Florida.,Landslide,Florida,0,High,Not informative
01742,u9740,2024-08-11 11:58,Just felt the ground shake in Philippines! Hope everyone's okay. #earthquake,Earthquake,Philippines,0,Medium,Unsure
01743,u2530,2024-01-30 06:30,"New variant detected in Brazil, authorities issue new safety guidelines.",Pandemic,Brazil,1,Low,Informative
01744,u9234,2023-10-29 10:56,Wildfire spreading rapidly through Texas. Stay safe everyone. #firealert,Fire,Texas,0,High,Unsure
01745,u3762,2024-07-04 20:02,"Water levels are rising fast in Texas, homes are being flooded.",Flood,Texas,0,Medium,Informative
01746,u3526,2024-03-05 10:12,Power out and trees down everywhere in Brazil. This hurricane is no joke.,Hurricane,Brazil,0,Low,Unsure
01747,u3804,2023-06-15 16:04,Vaccination centers in California are overwhelmed with long queues.,Pandemic,California,1,Low,Informative
01748,u6531,2024-02-08 02:53,Major damage reported in Philippines after hurricane landfall. #storm,Hurricane,Philippines,1,Medium,Unsure
01749,u1674,2023-02-14 09:46,"Hurricane approaching Florida, winds are getting stronger by the minute.",Hurricane,Florida,0,High,Informative
01750,u1464,2024-09-04 05:59,Flash flood warning issued in Florida. Residents advised to evacuate.,Flood,Florida,1,Medium,Unsure
01751,u2330,2023-10-09 21:10,"Water levels are rising fast in Nevada, homes are being flooded.",Flood,Nevada,0,Low,Informative
01752,u1744,2024-08-18 22:40,Massive explosion reported at the chemical plant in New York. Stay away!,Explosion,New York,1,Medium,Unsure
01753,u5336,2024-01-16 12:47,Black smoke billowing from the explosion site in Philippines.,Explosion,Philippines,1,Medium,Informative
01754,u4453,2023-11-01 20:07,Massive explosion reported at the chemical plant in California. Stay away!,Explosion,California,1,Low,Unsure
01755,u7825,2024-01-25 22:47,Power out and trees down everywhere in Texas. This hurricane is no joke.,Hurricane,Texas,0,Medium,Not informative
01756,u1496,2024-05-15 07:22,Homes buried under debris after landslide hits Florida.,Landslide,Florida,1,Low,Unsure
01757,u9159,2024-09-23 06:04,Major damage reported in Philippines after hurricane landfall. #storm,Hurricane,Philippines,1,High,Unsure
01758,u9938,2024-11-12 20:06,Roads in Japan are completely submerged after hours of heavy rain. #flood,Flood,Japan,0,Low,Informative
01759,u5745,2023-12-12 18:09,Sky is filled with smoke as forest fire rages in Turkey.,Fire,Turkey,1,Medium,Informative
01760,u5949,2024-02-22 00:54,Massive earthquake reported near Brazil. Buildings are damaged and people are panicking.,Earthquake,Brazil,1,Medium,Unsure
01761,u8912,2024-10-04 00:01,Power out and trees down everywhere in New York. This hurricane is no joke.,Hurricane,New York,0,Low,Not informative
01762,u5012,2023-06-21 14:08,Massive explosion reported at the chemical plant in Japan. Stay away!,Explosion,Japan,0,Low,Not informative
01763,u7653,2023-12-13 19:17,"Water levels are rising fast in Texas, homes are being flooded.",Flood,Texas,0,Low,Not informative
01764,u5873,2023-08-06 14:49,COVID-19 cases rising again in New York. Please wear masks and stay safe.,Pandemic,New York,1,High,Not informative
01765,u8430,2023-02-27 11:50,"Landslide blocks main road in Turkey, travelers stranded.",Landslide,Turkey,0,High,Unsure
01766,u2195,2023-10-15 11:42,Homes buried under debris after landslide hits India.,Landslide,India,1,Medium,Informative
01767,u1981,2024-10-19 09:10,"New variant detected in India, authorities issue new safety guidelines.",Pandemic,India,0,Medium,Unsure
01768,u3589,2024-09-13 19:40,Heavy rains trigger landslides in hilly areas of Florida.,Landslide,Florida,1,Low,Not informative
01769,u8202,2024-06-04 03:23,Loud explosion heard near downtown Philippines. Emergency services en route.,Explosion,Philippines,0,Low,Informative
01770,u7809,2023-01-26 06:55,Black smoke billowing from the explosion site in Florida.,Explosion,Florida,1,Medium,Informative
01771,u8933,2024-01-01 14:51,Wildfire spreading rapidly through India. Stay safe everyone. #firealert,Fire,India,1,Medium,Unsure
01772,u8609,2024-02-20 22:47,Sky is filled with smoke as forest fire rages in Texas.,Fire,Texas,1,High,Unsure
01773,u4342,2024-10-17 16:35,Loud explosion heard near downtown Turkey. Emergency services en route.,Explosion,Turkey,0,High,Not informative
01774,u6573,2024-01-12 08:02,Black smoke billowing from the explosion site in Texas.,Explosion,Texas,0,High,Not informative
01775,u3353,2024-08-05 20:53,COVID-19 cases rising again in Japan. Please wear masks and stay safe.,Pandemic,Japan,0,Low,Unsure
01776,u6121,2024-02-21 03:25,Heavy rains trigger landslides in hilly areas of Texas.,Landslide,Texas,1,High,Unsure
01777,u6231,2024-05-08 08:46,Wildfire spreading rapidly through Philippines. Stay safe everyone. #firealert,Fire,Philippines,0,Medium,Unsure
01778,u6658,2024-03-27 16:03,"Hurricane approaching New York, winds are getting stronger by the minute.",Hurricane,New York,0,Low,Not informative
01779,u7532,2023-04-18 08:50,"Water levels are rising fast in Japan, homes are being flooded.",Flood,Japan,1,Low,Informative
01780,u3142,2023-03-29 14:04,Heavy rains trigger landslides in hilly areas of Turkey.,Landslide,Turkey,0,High,Not informative
01781,u7070,2024-11-22 05:25,Just felt the ground shake in Nevada! Hope everyone's okay. #earthquake,Earthquake,Nevada,1,High,Unsure
01782,u9437,2024-07-05 08:49,Flash flood warning issued in Philippines. Residents advised to evacuate.,Flood,Philippines,0,Medium,Not informative
01783,u2739,2023-11-23 23:32,Flash flood warning issued in California. Residents advised to evacuate.,Flood,California,1,Low,Informative
01784,u6228,2023-05-06 21:16,Wildfire spreading rapidly through Texas. Stay safe everyone. #firealert,Fire,Texas,1,High,Unsure
01785,u4960,2024-11-22 02:03,Aftershocks continue to rattle Turkey following the initial quake.,Earthquake,Turkey,1,High,Not informative
01786,u8642,2023-05-02 17:24,Black smoke billowing from the explosion site in Japan.,Explosion,Japan,0,High,Informative
01787,u3007,2023-06-04 07:02,"Hurricane approaching Texas, winds are getting stronger by the minute.",Hurricane,Texas,0,Low,Informative
01788,u5382,2024-08-11 16:52,COVID-19 cases rising again in India. Please wear masks and stay safe.,Pandemic,India,1,Medium,Informative
01789,u8366,2023-05-21 08:07,"Hurricane approaching Nevada, winds are getting stronger by the minute.",Hurricane,Nevada,0,Low,Not informative
01790,u5061,2023-04-02 21:15,Wildfire spreading rapidly through Japan. Stay safe everyone. #firealert,Fire,Japan,0,Medium,Not informative
01791,u3308,2023-02-01 01:48,Loud explosion heard near downtown Brazil. Emergency services en route.,Explosion,Brazil,1,High,Informative
01792,u2586,2023-11-05 07:00,Vaccination centers in Nevada are overwhelmed with long queues.,Pandemic,Nevada,0,High,Not informative
01793,u1829,2023-02-27 01:35,"Hurricane approaching Japan, winds are getting stronger by the minute.",Hurricane,Japan,1,Medium,Informative
01794,u5754,2024-05-12 10:28,Roads in Florida are completely submerged after hours of heavy rain. #flood,Flood,Florida,0,High,Unsure
01795,u7293,2023-11-14 01:02,Wildfire spreading rapidly through Philippines. Stay safe everyone. #firealert,Fire,Philippines,0,Medium,Unsure
01796,u7850,2023-05-28 00:47,Aftershocks continue to rattle India following the initial quake.,Earthquake,India,0,Medium,Not informative
01797,u5067,2024-08-21 23:20,Roads in Nevada are completely submerged after hours of heavy rain. #flood,Flood,Nevada,1,Low,Unsure
01798,u3616,2024-04-01 17:34,Just felt the ground shake in India! Hope everyone's okay. #earthquake,Earthquake,India,1,Medium,Not informative
01799,u6364,2023-04-18 16:21,Vaccination centers in Florida are overwhelmed with long queues.,Pandemic,Florida,0,Medium,Unsure
01800,u6123,2024-08-30 09:05,Massive earthquake reported near Texas. Buildings are damaged and people are panicking.,Earthquake,Texas,1,High,Unsure
01801,u4110,2024-03-09 07:12,Roads in Japan are completely submerged after hours of heavy rain. #flood,Flood,Japan,1,High,Informative
01802,u3610,2023-07-07 18:53,Massive earthquake reported near Turkey. Buildings are damaged and people are panicking.,Earthquake,Turkey,1,Medium,Unsure
01803,u9163,2023-08-21 20:01,Evacuation orders in effect due to the fire near New York.,Fire,New York,0,Low,Not informative
01804,u9433,2024-10-25 05:27,Sky is filled with smoke as forest fire rages in California.,Fire,California,0,Medium,Unsure
01805,u8648,2024-06-13 11:02,Flash flood warning issued in Japan. Residents advised to evacuate.,Flood,Japan,0,Medium,Unsure
01806,u9171,2024-10-27 16:20,Loud explosion heard near downtown Texas. Emergency services en route.,Explosion,Texas,1,High,Informative
01807,u6055,2024-08-10 21:21,Power out and trees down everywhere in India. This hurricane is no joke.,Hurricane,India,1,Medium,Informative
01808,u9148,2023-02-18 19:07,Black smoke billowing from the explosion site in Japan.,Explosion,Japan,0,Medium,Informative
01809,u1379,2023-03-05 08:54,Massive earthquake reported near Philippines. Buildings are damaged and people are panicking.,Earthquake,Philippines,1,Medium,Informative
01810,u2475,2023-10-10 14:31,Flash flood warning issued in Texas. Residents advised to evacuate.,Flood,Texas,1,High,Not informative
01811,u7442,2024-02-10 03:10,Massive earthquake reported near Texas. Buildings are damaged and people are panicking.,Earthquake,Texas,1,High,Informative
01812,u9281,2023-10-17 08:16,Flash flood warning issued in New York. Residents advised to evacuate.,Flood,New York,0,High,Informative
01813,u8491,2024-02-06 23:50,Just felt the ground shake in India! Hope everyone's okay. #earthquake,Earthquake,India,1,Medium,Informative
01814,u4944,2023-08-26 11:28,Major damage reported in India after hurricane landfall. #storm,Hurricane,India,0,High,Unsure
01815,u4524,2024-09-15 18:35,Flash flood warning issued in Brazil. Residents advised to evacuate.,Flood,Brazil,0,Low,Unsure
01816,u6781,2023-07-21 02:57,Sky is filled with smoke as forest fire rages in Texas.,Fire,Texas,0,Medium,Informative
01817,u1797,2024-01-14 10:12,Power out and trees down everywhere in New York. This hurricane is no joke.,Hurricane,New York,0,Low,Informative
01818,u1828,2023-11-30 14:52,Evacuation orders in effect due to the fire near Texas.,Fire,Texas,1,High,Unsure
01819,u5609,2024-10-29 20:33,Homes buried under debris after landslide hits Turkey.,Landslide,Turkey,1,Low,Not informative
01820,u9108,2024-09-28 00:55,Homes buried under debris after landslide hits Florida.,Landslide,Florida,0,Medium,Informative
01821,u8710,2023-01-10 00:04,Power out and trees down everywhere in Turkey. This hurricane is no joke.,Hurricane,Turkey,1,High,Not informative
01822,u5681,2024-07-26 17:58,Wildfire spreading rapidly through Florida. Stay safe everyone. #firealert,Fire,Florida,0,Low,Not informative
01823,u9793,2024-05-25 00:35,Power out and trees down everywhere in Brazil. This hurricane is no joke.,Hurricane,Brazil,1,Medium,Informative
01824,u1133,2024-03-29 16:43,Massive explosion reported at the chemical plant in India. Stay away!,Explosion,India,1,High,Unsure
01825,u2761,2024-03-03 20:38,"Landslide blocks main road in Texas, travelers stranded.",Landslide,Texas,0,Low,Informative
01826,u8060,2024-01-16 12:25,Massive earthquake reported near Florida. Buildings are damaged and people are panicking.,Earthquake,Florida,1,Medium,Informative
01827,u3194,2024-07-23 04:56,Evacuation orders in effect due to the fire near India.,Fire,India,1,Medium,Not informative
01828,u5333,2023-11-02 12:56,Massive earthquake reported near Japan. Buildings are damaged and people are panicking.,Earthquake,Japan,1,Low,Informative
01829,u6992,2023-03-23 22:24,"Landslide blocks main road in Nevada, travelers stranded.",Landslide,Nevada,1,High,Not informative
01830,u7606,2023-10-29 18:54,Heavy rains trigger landslides in hilly areas of Brazil.,Landslide,Brazil,1,High,Not informative
01831,u6995,2023-04-19 23:11,"Water levels are rising fast in Brazil, homes are being flooded.",Flood,Brazil,1,Medium,Informative
01832,u1741,2023-04-18 21:58,Massive earthquake reported near Nevada. Buildings are damaged and people are panicking.,Earthquake,Nevada,0,Low,Informative
01833,u7563,2024-02-17 13:56,Evacuation orders in effect due to the fire near India.,Fire,India,1,Low,Not informative
01834,u1838,2024-03-04 02:53,Homes buried under debris after landslide hits Turkey.,Landslide,Turkey,0,Medium,Informative
01835,u4189,2024-02-29 07:01,"Hurricane approaching Japan, winds are getting stronger by the minute.",Hurricane,Japan,1,Medium,Informative
01836,u6939,2024-07-06 05:36,Massive earthquake reported near Brazil. Buildings are damaged and people are panicking.,Earthquake,Brazil,1,Low,Not informative
01837,u5728,2024-11-15 05:34,"New variant detected in India, authorities issue new safety guidelines.",Pandemic,India,1,Low,Informative
01838,u2204,2023-03-14 23:11,Power out and trees down everywhere in Japan. This hurricane is no joke.,Hurricane,Japan,0,High,Not informative
01839,u7329,2024-11-04 12:17,"Water levels are rising fast in Philippines, homes are being flooded.",Flood,Philippines,0,High,Informative
01840,u9261,2023-03-18 22:06,Flash flood warning issued in Nevada. Residents advised to evacuate.,Flood,Nevada,0,Low,Not informative
01841,u8378,2024-02-14 17:36,Homes buried under debris after landslide hits New York.,Landslide,New York,0,Medium,Unsure
01842,u5582,2024-07-21 15:31,Evacuation orders in effect due to the fire near Japan.,Fire,Japan,0,Low,Unsure
01843,u2946,2023-03-15 12:56,"Landslide blocks main road in Texas, travelers stranded.",Landslide,Texas,0,Low,Informative
01844,u3108,2024-07-26 03:54,Major damage reported in Texas after hurricane landfall. #storm,Hurricane,Texas,0,Medium,Not informative
01845,u2584,2023-07-28 07:50,"Landslide blocks main road in Nevada, travelers stranded.",Landslide,Nevada,0,Low,Informative
01846,u7453,2024-09-23 16:13,Massive earthquake reported near Japan. Buildings are damaged and people are panicking.,Earthquake,Japan,1,Medium,Not informative
01847,u7114,2024-01-26 00:52,Just felt the ground shake in Japan! Hope everyone's okay. #earthquake,Earthquake,Japan,1,Medium,Not informative
01848,u6555,2024-10-02 21:29,Heavy rains trigger landslides in hilly areas of Florida.,Landslide,Florida,0,Low,Not informative
01849,u6990,2023-09-08 09:32,Massive explosion reported at the chemical plant in New York. Stay away!,Explosion,New York,1,Low,Informative
01850,u3363,2024-10-01 06:18,"Water levels are rising fast in California, homes are being flooded.",Flood,California,0,Low,Informative
01851,u4261,2023-10-27 04:49,"Hurricane approaching Texas, winds are getting stronger by the minute.",Hurricane,Texas,1,Low,Not informative
01852,u9341,2023-07-12 08:07,"Landslide blocks main road in California, travelers stranded.",Landslide,California,1,Medium,Unsure
01853,u7576,2023-10-06 22:10,"Hurricane approaching Texas, winds are getting stronger by the minute.",Hurricane,Texas,0,High,Informative
01854,u9193,2024-04-21 19:14,"Water levels are rising fast in Japan, homes are being flooded.",Flood,Japan,1,Medium,Informative
01855,u1659,2023-12-20 14:12,Black smoke billowing from the explosion site in California.,Explosion,California,0,Medium,Informative
01856,u1742,2024-02-21 12:49,Aftershocks continue to rattle New York following the initial quake.,Earthquake,New York,0,Low,Unsure
01857,u1637,2024-03-19 10:23,Roads in India are completely submerged after hours of heavy rain. #flood,Flood,India,0,High,Unsure
01858,u3245,2023-12-11 11:05,Major damage reported in Brazil after hurricane landfall. #storm,Hurricane,Brazil,1,High,Unsure
01859,u6456,2023-01-28 06:45,Massive explosion reported at the chemical plant in Turkey. Stay away!,Explosion,Turkey,1,High,Unsure
01860,u8761,2023-05-06 09:24,Homes buried under debris after landslide hits New York.,Landslide,New York,0,Medium,Informative
01861,u9508,2023-07-20 13:12,Massive earthquake reported near Nevada. Buildings are damaged and people are panicking.,Earthquake,Nevada,0,Low,Informative
01862,u8487,2023-10-21 10:28,COVID-19 cases rising again in Brazil. Please wear masks and stay safe.,Pandemic,Brazil,1,Medium,Informative
01863,u3440,2023-04-15 18:00,Black smoke billowing from the explosion site in Brazil.,Explosion,Brazil,0,High,Informative
01864,u9446,2024-03-26 04:36,Flash flood warning issued in Texas. Residents advised to evacuate.,Flood,Texas,0,High,Not informative
01865,u3290,2024-03-19 05:01,"Hurricane approaching Texas, winds are getting stronger by the minute.",Hurricane,Texas,0,Low,Unsure
01866,u6373,2024-05-10 18:04,Major damage reported in Philippines after hurricane landfall. #storm,Hurricane,Philippines,0,Medium,Unsure
01867,u6218,2024-05-20 02:36,Massive explosion reported at the chemical plant in Japan. Stay away!,Explosion,Japan,1,Medium,Not informative
01868,u3662,2023-10-20 12:33,Sky is filled with smoke as forest fire rages in Japan.,Fire,Japan,0,Low,Unsure
01869,u7438,2023-01-29 05:46,Sky is filled with smoke as forest fire rages in Florida.,Fire,Florida,1,Medium,Not informative
01870,u5902,2023-10-16 04:58,Flash flood warning issued in Nevada. Residents advised to evacuate.,Flood,Nevada,0,High,Not informative
01871,u6511,2024-10-09 18:26,Loud explosion heard near downtown Japan. Emergency services en route.,Explosion,Japan,1,Low,Informative
01872,u9311,2024-10-02 00:53,Black smoke billowing from the explosion site in Japan.,Explosion,Japan,1,Medium,Informative
01873,u9351,2023-08-30 09:16,Massive earthquake reported near Philippines. Buildings are damaged and people are panicking.,Earthquake,Philippines,1,Medium,Informative
01874,u9721,2024-05-17 19:36,Loud explosion heard near downtown Nevada. Emergency services en route.,Explosion,Nevada,0,Medium,Unsure
01875,u9025,2023-06-22 23:59,COVID-19 cases rising again in Philippines. Please wear masks and stay safe.,Pandemic,Philippines,1,Low,Not informative
01876,u5911,2023-02-05 21:25,"New variant detected in Turkey, authorities issue new safety guidelines.",Pandemic,Turkey,0,Medium,Not informative
01877,u8780,2024-06-27 00:55,Just felt the ground shake in Philippines! Hope everyone's okay. #earthquake,Earthquake,Philippines,1,Low,Not informative
01878,u1272,2023-12-13 01:02,Sky is filled with smoke as forest fire rages in Philippines.,Fire,Philippines,0,Low,Unsure
01879,u7035,2024-11-01 12:45,Power out and trees down everywhere in California. This hurricane is no joke.,Hurricane,California,0,High,Informative
01880,u6427,2023-07-15 13:51,Loud explosion heard near downtown California. Emergency services en route.,Explosion,California,1,High,Not informative
01881,u2795,2024-10-15 04:45,Sky is filled with smoke as forest fire rages in India.,Fire,India,1,Medium,Informative
01882,u7824,2023-09-29 04:52,Flash flood warning issued in Texas. Residents advised to evacuate.,Flood,Texas,1,Low,Informative
01883,u6040,2023-01-15 17:35,Wildfire spreading rapidly through India. Stay safe everyone. #firealert,Fire,India,1,Low,Not informative
01884,u1436,2023-09-04 00:38,Aftershocks continue to rattle Japan following the initial quake.,Earthquake,Japan,1,Medium,Not informative
01885,u8775,2024-08-18 04:51,"Landslide blocks main road in Turkey, travelers stranded.",Landslide,Turkey,0,Medium,Not informative
01886,u5350,2024-07-31 22:04,Massive explosion reported at the chemical plant in India. Stay away!,Explosion,India,0,High,Informative
01887,u4728,2023-08-09 16:16,Flash flood warning issued in Japan. Residents advised to evacuate.,Flood,Japan,1,Medium,Not informative
01888,u1841,2023-08-15 10:13,Aftershocks continue to rattle Japan following the initial quake.,Earthquake,Japan,0,Medium,Not informative
01889,u8871,2023-07-24 03:24,"Water levels are rising fast in California, homes are being flooded.",Flood,California,1,High,Not informative
01890,u3793,2024-09-05 17:48,Massive explosion reported at the chemical plant in California. Stay away!,Explosion,California,0,Medium,Informative
01891,u9589,2023-12-24 23:40,Power out and trees down everywhere in New York. This hurricane is no joke.,Hurricane,New York,1,High,Not informative
01892,u7229,2024-09-16 22:44,Sky is filled with smoke as forest fire rages in Philippines.,Fire,Philippines,1,Medium,Unsure
01893,u3421,2024-05-21 22:40,Aftershocks continue to rattle Nevada following the initial quake.,Earthquake,Nevada,0,High,Not informative
01894,u4968,2024-05-13 16:39,Roads in New York are completely submerged after hours of heavy rain. #flood,Flood,New York,1,Medium,Informative
01895,u1517,2023-03-13 12:28,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Japan,0,Medium,Unsure
01896,u2800,2024-09-24 17:07,Sky is filled with smoke as forest fire rages in India.,Fire,India,1,Low,Informative
01897,u4125,2023-06-15 23:50,COVID-19 cases rising again in New York. Please wear masks and stay safe.,Pandemic,New York,1,Low,Unsure
01898,u1310,2023-04-08 20:33,Aftershocks continue to rattle Nevada following the initial quake.,Earthquake,Nevada,1,High,Unsure
01899,u8225,2023-08-07 19:16,Power out and trees down everywhere in India. This hurricane is no joke.,Hurricane,India,1,Medium,Not informative
01900,u6139,2024-06-25 13:30,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Japan,0,High,Not informative
01901,u7861,2023-11-19 15:55,Roads in Texas are completely submerged after hours of heavy rain. #flood,Flood,Texas,0,Low,Informative
01902,u3481,2024-07-17 15:10,Massive earthquake reported near Brazil. Buildings are damaged and people are panicking.,Earthquake,Brazil,1,High,Not informative
01903,u7765,2024-08-24 08:18,Massive earthquake reported near Japan. Buildings are damaged and people are panicking.,Earthquake,Japan,0,Medium,Unsure
01904,u4340,2023-08-22 15:34,COVID-19 cases rising again in Philippines. Please wear masks and stay safe.,Pandemic,Philippines,1,Low,Unsure
01905,u7723,2023-07-16 04:27,"Landslide blocks main road in Philippines, travelers stranded.",Landslide,Philippines,1,Low,Not informative
01906,u9221,2024-06-14 16:41,Massive explosion reported at the chemical plant in Brazil. Stay away!,Explosion,Brazil,0,Medium,Informative
01907,u8726,2023-10-31 11:37,Power out and trees down everywhere in Japan. This hurricane is no joke.,Hurricane,Japan,0,High,Informative
01908,u2020,2024-03-16 12:46,Massive explosion reported at the chemical plant in Japan. Stay away!,Explosion,Japan,1,Medium,Informative
01909,u3262,2024-04-15 01:53,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,Philippines,1,High,Informative
01910,u9498,2023-03-07 00:24,Roads in New York are completely submerged after hours of heavy rain. #flood,Flood,New York,0,Medium,Unsure
01911,u4397,2023-05-17 20:24,Sky is filled with smoke as forest fire rages in Philippines.,Fire,Philippines,0,Medium,Informative
01912,u6325,2023-11-18 15:33,"Landslide blocks main road in California, travelers stranded.",Landslide,California,0,Medium,Informative
01913,u8837,2023-06-03 22:19,Just felt the ground shake in India! Hope everyone's okay. #earthquake,Earthquake,India,1,Medium,Unsure
01914,u9609,2024-10-27 03:23,Roads in Nevada are completely submerged after hours of heavy rain. #flood,Flood,Nevada,0,High,Informative
01915,u7173,2024-08-22 23:54,Flash flood warning issued in Japan. Residents advised to evacuate.,Flood,Japan,1,High,Informative
01916,u6140,2023-10-24 11:49,Major damage reported in Brazil after hurricane landfall. #storm,Hurricane,Brazil,0,Low,Unsure
01917,u3837,2024-06-23 12:56,Just felt the ground shake in India! Hope everyone's okay. #earthquake,Earthquake,India,0,High,Not informative
01918,u8531,2023-12-19 18:33,Loud explosion heard near downtown Brazil. Emergency services en route.,Explosion,Brazil,1,High,Informative
01919,u9734,2024-07-07 01:06,Vaccination centers in Turkey are overwhelmed with long queues.,Pandemic,Turkey,0,Low,Informative
01920,u6608,2024-01-12 02:30,Sky is filled with smoke as forest fire rages in Nevada.,Fire,Nevada,1,Low,Unsure
01921,u9950,2024-09-23 11:13,Homes buried under debris after landslide hits Turkey.,Landslide,Turkey,1,High,Informative
01922,u6804,2023-09-30 06:33,Loud explosion heard near downtown California. Emergency services en route.,Explosion,California,1,High,Unsure
01923,u5331,2024-08-20 20:19,Massive earthquake reported near California. Buildings are damaged and people are panicking.,Earthquake,California,1,High,Unsure
01924,u8932,2023-02-10 22:16,Just felt the ground shake in Brazil! Hope everyone's okay. #earthquake,Earthquake,Brazil,1,Low,Not informative
01925,u4150,2024-01-11 04:59,Evacuation orders in effect due to the fire near California.,Fire,California,1,High,Not informative
01926,u5038,2024-07-30 08:17,Loud explosion heard near downtown New York. Emergency services en route.,Explosion,New York,0,High,Unsure
01927,u5571,2023-04-26 18:14,Roads in Turkey are completely submerged after hours of heavy rain. #flood,Flood,Turkey,1,Low,Not informative
01928,u5890,2023-02-17 18:44,Massive explosion reported at the chemical plant in Turkey. Stay away!,Explosion,Turkey,0,Low,Informative
01929,u4684,2023-08-15 13:16,"New variant detected in Brazil, authorities issue new safety guidelines.",Pandemic,Brazil,1,Medium,Not informative
01930,u5876,2024-05-31 16:37,Homes buried under debris after landslide hits California.,Landslide,California,1,Low,Informative
01931,u5735,2024-01-05 00:53,Massive earthquake reported near Turkey. Buildings are damaged and people are panicking.,Earthquake,Turkey,0,Medium,Informative
01932,u4396,2023-10-21 17:39,Roads in India are completely submerged after hours of heavy rain. #flood,Flood,India,0,High,Unsure
01933,u9011,2023-04-09 18:39,Power out and trees down everywhere in Texas. This hurricane is no joke.,Hurricane,Texas,1,Low,Informative
01934,u6194,2024-07-22 08:30,Flash flood warning issued in India. Residents advised to evacuate.,Flood,India,1,Low,Unsure
01935,u8861,2024-09-11 21:27,Sky is filled with smoke as forest fire rages in Turkey.,Fire,Turkey,0,High,Unsure
01936,u6714,2024-01-17 18:33,COVID-19 cases rising again in Turkey. Please wear masks and stay safe.,Pandemic,Turkey,1,High,Informative
01937,u5480,2024-10-02 07:27,"Landslide blocks main road in India, travelers stranded.",Landslide,India,0,Low,Not informative
01938,u5715,2024-02-19 02:16,Loud explosion heard near downtown Turkey. Emergency services en route.,Explosion,Turkey,0,Medium,Informative
01939,u2996,2023-01-22 01:54,"Landslide blocks main road in California, travelers stranded.",Landslide,California,0,Medium,Informative
01940,u9899,2023-05-07 12:16,Wildfire spreading rapidly through Florida. Stay safe everyone. #firealert,Fire,Florida,1,High,Informative
01941,u7220,2023-05-21 08:47,Homes buried under debris after landslide hits Florida.,Landslide,Florida,0,Low,Not informative
01942,u7464,2024-09-29 06:53,Power out and trees down everywhere in Florida. This hurricane is no joke.,Hurricane,Florida,0,Medium,Informative
01943,u6654,2024-08-29 12:30,Black smoke billowing from the explosion site in Nevada.,Explosion,Nevada,1,Low,Not informative
01944,u3399,2023-05-27 03:57,Roads in Brazil are completely submerged after hours of heavy rain. #flood,Flood,Brazil,1,Low,Not informative
01945,u5758,2024-09-01 11:13,Massive earthquake reported near Texas. Buildings are damaged and people are panicking.,Earthquake,Texas,1,High,Unsure
01946,u1689,2023-02-11 23:06,Massive explosion reported at the chemical plant in Texas. Stay away!,Explosion,Texas,0,Low,Not informative
01947,u5712,2023-07-01 16:09,Major damage reported in Nevada after hurricane landfall. #storm,Hurricane,Nevada,0,High,Not informative
01948,u2294,2023-01-25 01:57,Sky is filled with smoke as forest fire rages in Texas.,Fire,Texas,0,Medium,Unsure
01949,u6674,2023-11-29 09:01,Massive explosion reported at the chemical plant in Turkey. Stay away!,Explosion,Turkey,1,High,Not informative
01950,u8247,2023-02-06 19:35,Roads in New York are completely submerged after hours of heavy rain. #flood,Flood,New York,1,High,Informative
01951,u5201,2024-10-30 11:45,Sky is filled with smoke as forest fire rages in California.,Fire,California,0,Low,Informative
01952,u8849,2023-09-20 10:00,Aftershocks continue to rattle Philippines following the initial quake.,Earthquake,Philippines,1,Medium,Not informative
01953,u4505,2024-05-28 02:22,Power out and trees down everywhere in Turkey. This hurricane is no joke.,Hurricane,Turkey,1,High,Informative
01954,u4310,2023-05-25 23:41,Massive explosion reported at the chemical plant in California. Stay away!,Explosion,California,1,Low,Not informative
01955,u9824,2023-07-19 12:06,Power out and trees down everywhere in Japan. This hurricane is no joke.,Hurricane,Japan,0,High,Informative
01956,u5442,2023-09-26 05:24,"New variant detected in India, authorities issue new safety guidelines.",Pandemic,India,1,High,Unsure
01957,u5450,2024-08-22 15:48,Wildfire spreading rapidly through Brazil. Stay safe everyone. #firealert,Fire,Brazil,1,High,Informative
01958,u3249,2023-12-05 00:48,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,Philippines,1,Medium,Not informative
01959,u2789,2024-01-03 19:43,Massive explosion reported at the chemical plant in India. Stay away!,Explosion,India,0,Low,Informative
01960,u4920,2023-10-17 01:04,"Hurricane approaching Nevada, winds are getting stronger by the minute.",Hurricane,Nevada,0,Medium,Unsure
01961,u4972,2024-04-07 16:35,Flash flood warning issued in California. Residents advised to evacuate.,Flood,California,0,Low,Not informative
01962,u1831,2024-11-03 03:52,Vaccination centers in Japan are overwhelmed with long queues.,Pandemic,Japan,0,Medium,Unsure
01963,u9700,2023-04-01 04:50,"Water levels are rising fast in Brazil, homes are being flooded.",Flood,Brazil,0,High,Unsure
