timestamp,text,crisis_type,urgency_label
2024-02-29T16:58:50.000Z,"More footage of the flooding after the River Acre broke its banks in Brasiléia, northern state of Acre, Brazil  
| 27 February 2024 |#floods #flooding #AcreRiver #Brazil #Brasiléia Almir Andrade",Flood,
2024-03-02T07:08:53.000Z,"New YT Video

Timberborn Update 5 Ep.33https://youtu.be/dgEddslIrMg#timberborn #builder #fun #beavers #Farming #tree #trees #water #UPDATE #DAM #Drought #timber #Gaming #letsplay #steam #YouTuber #youtube #VIDEO #rivers #Robots #Robot #Robotics #wood #civilization #update5 #brige",Drought,
2024-02-28T16:18:01.000Z,"Flooding due to heavy rainfall in the port city of Béjaïa, Algeria  
| 28 February 2024 |#floods #flooding #Algeria #Béjaïa #Bejaia ",Flood,
2024-03-02T08:10:57.000Z,"Heavy rains caused major #floods in Veneto, #Italy, with 150 mm fallen in less than 48 hours. In Vicenza, the river Retrone's waters invaded the roads and caused scenes like this one.",Flood,
2024-03-04T08:50:06.000Z,"Strong mag. 5.3 Earthquake - Chuyskaya Oblast’, 30 km north of Cholpon-Ata, Issyk-Kul, Kyrgyzstan, on Monday, Mar 4, 2024, at 12:22 pm (Bishkek time).#Earthquake #Kyrgyzstan #IssykKul #CholponAta #ChuyskayaOblast #Kazakhstan #Talghar #Burunday",Earthquake,
2024-03-04T06:57:18.000Z,"M5.4 earthquake strikes southern Sumatra, Indonesia#earthquake #Indonesia",Earthquake,
2024-02-29T17:54:18.000Z,"Percentage of United States agriculture in #drought, by commodity, as of Feb. 27:https://bit.ly/3qneFI9",Drought,
2024-02-24T13:17:26.000Z,"Kuyatshisa too much Shem senginga ncibilika#heatwave#bulawayo#drought#weather 
Hope all of you are drinking water because this heat is too much
Wear hats and apply sunscreen #gkmvura",Drought,
2024-03-01T18:58:05.000Z,"“Reducing #floods and #emissions, the female #textile waste workers are the #Bangladeshi capital’s unsung #climate heroes”",Flood,
2024-02-26T07:22:42.000Z,"Last week, UNU Rector  and  Executive Secretary  signed an #MoU to advance collaboration on #desertification and #drought work between the two entities.

The coordination of the new partnership lies with .

Learn more: https://go.unu.edu/rI5yE",Drought,
2024-03-01T17:20:24.000Z,Review by Vadez et al       #Crop #traits and #production under #droughthttps://nature.com/articles/s43017-023-00514-w…#PlantSci        ,Drought,
2024-02-25T19:12:11.000Z,Climate change is throwing the water cycle into chaos across the U.S.  https://nbcnews.com/science/science-news/climate-change-throwing-water-cycle-chaos-us-rcna137892…  #flooding & #drought consequences of #climatechange will become more severe for U.S. if #GOP rolls back #ClimateAction initiatives  ,Drought,
2024-03-04T06:35:31.000Z,"ird2024emdkrn Lake Issyk Kul Region mb 5.3 2024/03/04 06:22:12  - Event has not yet been reviewed by a seismologist. For subsequent updates and details, please see  https://bit.ly/48DYQjV #earthquake #seisme #terremoto",Earthquake,
2024-02-26T05:33:30.000Z,"Climate change is throwing the water cycle into chaos across the U.S. 

Climate change has disrupted that cycle's delicate balance, upsetting how water circulates between the ground, oceans and atmosphere.#floods #drought #California",Drought,
2024-03-02T02:57:48.000Z,Three home runs power No. 5 #Gators to series-opening win against #Hurricanes https://trib.al/6eRPhfg,Hurricane,
2024-03-04T08:49:19.000Z,#Earthquake (#deprem) M1.4 strikes 18 km SE of #Muğla (#Turkey) 46 min ago. More info:,Earthquake,
2024-03-01T17:01:39.000Z,Area Burned By #wildfires Grows in the U.S.,Wildfire,
2024-02-23T19:21:55.000Z,"Giving your cattle some love is simple, give them IFUS SPG+IMPACT FUSION INTERNATIONAL, INC.·Feb 20·$IFUS #hay #Dairy #cattle #drought #beef #co2 SGP+ video worth watching again. It is a game-changing technology. For more information, call Marc at 800-775-4130.… https://x.com/Rhondafonda198/Rhondafonda1981/status/1760834419311468999…",Drought,
2024-03-03T01:00:08.000Z," is live at  today when #Chiefs do battle with #Brumbies and #Hurricanes take on #Reds. We’ve got extra trams to get you to and from the match! 
Details: https://bit.ly/3QunGLbPlan your journey http://bit.ly/2zkDBHj#PTV",Hurricane,
2024-02-29T16:58:40.000Z,Footage shows a building completely destroyed by a Texas wildfire#texaswildfire #wildfires #ntvamerica #firefighter #canadiantexas #wildfirecanadiantexas,Wildfire,
2024-02-24T17:08:49.000Z,We'll be in for a world of pain if heavy spring snows and heavy early summer rains don't show up...#drought #fire #watershortages #disaster,Drought,
2024-03-03T20:37:00.000Z,#maui #In-N-Out #texas #RandPaulForSenateLeader#breaking #BibleStudy #purpose #davismsd #davisdms #weather #floods #revival,Flood,
2024-03-01T15:55:00.000Z,"Colorado Front Range is going to run out of water, the aquifer relied upon is going to dry up https://cpr.org/2022/01/19/colorado-springs-water-denver-basin/…#Drought #ClimateChange #SaveOurEarth  #RecLaw #RecreationLaw",Drought,
2024-02-28T01:00:16.000Z,"#LIVE coverage continues tonight on Vivid Weather! Multiple confirmed #tornadoes have been reported across #Illinois, with more significant severe weather potentially on the way!https://youtube.com/live/xgcvPaQ1qgs…#INwx #ILwx #MIwx #KYwx #TNwx #MOwx #tornado #weather #live #news",Tornado,
2024-02-24T18:59:11.000Z,RAIN FORECAST: 7-day rain forecast from the Weather Prediction Center. Check radar--> http://wtkr.com/weather/maps-and-radar/interactive-radar/#FirstWarn3… #rain #flood #drought #rainfall #showers #thunderstorm #flooding,Drought,
2024-02-29T15:30:00.000Z,"Last year, the #PacificNorthwest was hit by severe #drought. Droughts in the Western U.S. have reduced #hydropower output consistently over the last 2 decades. In the Northwest, less water means less carbon-free power https://distilled.earth/p/severe-drought-erased-climate-progress…",Drought,
2024-03-02T20:42:28.000Z,"Rosehip, White Rose art project: 2016 - 2024, Fire & Rain art project focuses my news camera and artworks on Alberta #Wildfires & Floods. / Attached, Painter's notes: Friday's Wildfire #abbudget2024 Preparedness (Hon) Todd Loewen and Bertie Beaver https://rarewhitebird.blogspot.com",Wildfire,
2024-03-04T06:13:52.000Z,4.9 earthquake occurred near South Sandwich Islands region at 05:57 UTC! #earthquake,Earthquake,
2024-03-04T05:56:51.000Z,#Earthquake (#sismo) M2.7 strikes 22 km N of #Tocopilla (#Chile) 14 min ago. More info:,Earthquake,
2024-03-04T08:56:11.000Z,"#Kazakhstan’s largest city struck by #earthquake, residents forced to evacuate

The 5.0-magnitude quakes shook Almaty causing significant damage and disrupting life as residents evacuated to the streets.

School and university classes have been canceled, though no injuries have…",Earthquake,
2024-02-29T11:34:06.000Z,#Gwadar needs serious attention of   . Gwadar is facing Flood Situation in #Balochistan. #Pakistan #floods,Flood,
2024-02-29T12:57:07.000Z,President Hakainde Hichilema Declares #drought as a national #disaster.,Drought,
2024-02-26T07:39:55.000Z,Strike a Pause: Tackling Excess Rainfall / Floods / Droughts https://strike-a-pause.blogspot.com/2021/12/tackling-excess-rainfall-floods-droughts.html…#blog #bloggerstribe #bloggingcommunity #water #resources #share #care #excess #scarcity #rain #floods #drought #agriculture #farming #farmers #crop #innovation #iit #nit #colleges #universities,Drought,
2024-02-28T14:05:02.000Z,"#TXFire #texasfires #Wildfires #Texas 
Texas wildfires ",Wildfire,
2024-03-04T06:15:03.000Z, #Earthquake: Magnitude 4.9 in South Sandwich Islands region - 2024-03-04 05:57:19 ,Earthquake,
2024-02-28T11:35:00.000Z,"#FEDERALISM | #Karnataka is also upset that the #Centre has not responded promptly and favourably to its request for #droughtrelief. The State has been reeling under a severe #drought, the worst in 122 years.

By A.Narayana",Drought,
2024-03-04T05:56:06.000Z,#Earthquake M3.1 strikes 24 km SE of #Invercargill (New Zealand) 2 min ago. More info:,Earthquake,
2024-03-02T04:45:58.000Z,"#CapeTown faces a conundrum balancing city growth with fire management in a fire-dependent biome. The contentious issue requires multifaceted solutions, addressing #wildfires, land management, social issues, and climate change. Learn more about the d...",Wildfire,
2024-03-04T05:03:10.000Z, No further info about this #earthquake will be displayed here. Find more at:https://m.emsc.eu/?id=1629403https://emsc-csem.org/Earthquake_information/earthquake.php?id=1629403…Telegram http://t.me/lastquake_bot,Earthquake,
2024-03-04T07:56:31.000Z,#Earthquake (#sismo) M2.7 strikes 32 mi NW of #Pecos (#Texas) 38 min ago. More info:,Earthquake,
2024-03-03T17:32:00.000Z,"#Floods are the most common natural disaster in the United States. They can happen when it rains or snows, or when systems to manage water overflow. Learn about how you can prepare for a flood: http://ready.gov/floods #floodsafety",Flood,
2024-03-04T07:56:17.000Z,#Earthquake (#terremoto) M2.0 strikes 15 km SW of #Campobasso (#Italy) 13 min ago. More info:,Earthquake,
2024-03-01T16:35:08.000Z,Interior official: IRA #drought funding supporting 82 agreements with #ColoradoRiver #water users,Drought,
2024-03-02T10:55:00.000Z,"#OPINION | Once a #farmer is struck by severe #drought, it takes three normal years for him to get back to normality. By that time, another calamity strikes, inflicting a pathetic situation on the farm sector, writes R S Deshpande.",Drought,
2024-03-04T09:04:09.000Z,"moderate #Earthquake in K. Maras, Turkey
Felt by at least 830k people.https://risklayer-explorer.com/event/7716/detail…",Earthquake,
2024-03-03T05:46:20.000Z,What is wrong with us?!#Farmers #rightwing #leftwing #government #ClimateCrisis #Food #floods #wildfires #drought #business #greed #Fear #markets,Drought,
2024-03-01T07:51:23.000Z,"The world is watching massive migration into the #US , #Europe as #Drought, #Famine, #Unemployment  stares the #Migrants in the face. #India could be next very soon. We need to beef up our #borders or regret later.      ",Drought,
2024-03-04T08:30:28.000Z,#Earthquake (#σεισμός) M2.8 strikes 27 km NW of #Argostólion (#Greece) 2 min ago. More info:,Earthquake,
2024-03-03T07:03:34.000Z,"Across South America in the last two months, #floods and #landslides in Bolivia and Ecuador, and #drought and #wildfires in Chile and Colombia are ongoing signs of the #ClimateCrisis",Drought,
2024-03-04T08:43:14.000Z,#EARTHQUAKE NEAR LAKE #ISSYKKULThe earthquake with magnitude 5.3 occurred in Kyrgyzstan at 9:22. The origin lay at a depth of 10 km. The epicenter was located 39 km from the city of #Almaty. Underground tremors were felt in #Kyrgyzstan and #Kazakhstan https://rumble.com/c/CreativeSociety…,Earthquake,
2024-02-29T19:28:34.000Z,#Hurricanes enter rivalry series with No. 5 #Gators following heartbreaking loss to FGCU https://trib.al/n23kzxq #UM,Hurricane,
2024-02-28T14:21:17.000Z,"Last year, we collaborated with  to facilitate the enrolment of 80 students in formal school. These students had previously attended the Temporary Learning Centre in #Hyderabad following the devastating #floods in #Pakistan.",Flood,
2024-03-01T22:44:39.000Z,TX wildfire now the largest in state history - Conspirators hitting Texas with lasers like they did in Hawaii?#NaturalsDisasters #News #Wildfires,Wildfire,
2024-03-04T09:00:01.000Z,"BENEFITS OF USING #EO DATAhttps://overwatchproject.eu/en/technology/earth-observation/…If you want to stay updated, subscribe to our #newsletter  #OVERWATCHproject supports #emergency and #crisismanagement for #floods | #wildfires ",Flood,
2024-03-01T16:13:55.000Z,"Teaching students about Hurricanes the last little bit. 

Remembering the chaos of Hurricane Katrina - here is a timelapse of the storm growing. https://youtube.com/watch?v=z1ONNM_73-8…#hurricanes",Hurricane,
2024-02-28T15:39:52.000Z,"#BREAKING #USA #TEXAS #TX TEXAS :#VIDEO TEXAS PANHANDLE WILDFIRES HAVE SPARKED A DISASTER DECLARATION, INCL. A NUCLEAR PLANT EVACUATION

The SMOKEHOUSE CREEK fire has spread from northern Texas into NW Oklahoma since Monday. #Ultimahora #Wildfires #Incendios #Incendie",Wildfire,
2024-03-02T17:56:24.000Z,"BREAKING: Biden admits the conspiracy theory that ""Directed Energy Weapons"" caused the Maui and Texas fires. These weapons can damage their targets with highly focused energy, like lasers, but the color blue remains unaffected.#DEWs #DirectEnergyWeapons #Wildfires",Wildfire,
2024-03-04T05:49:16.000Z,#Earthquake (#gempa) M3.8 strikes 68 km E of #Ende (#Indonesia) 11 min ago. More info:,Earthquake,
2024-03-02T22:44:55.000Z,A woman who lost her home to the #SmokehouseCreekfire in #Texas has filed a lawsuit alleging that Xcel Energy is responsible for starting the #wildfire.#Panhandle #Wildfires,Wildfire,
2024-02-25T23:52:05.000Z,"17 provinces are currently being affected by severe #floods caused by heavy rainfall. In some areas, over 165mm of rain has fallen in just 24 hours. This is a critical situation! #Ecuador #RealMadridSevillaFC #viralvideo #Ajax #StandWithUkraine",Flood,
2024-02-28T17:17:36.000Z,#Opa!!! #MX #agua #drought non #sustainable,Drought,
2024-02-26T09:55:50.000Z,#Drought continues to affect several regions in South America as a result of insufficient rainfall and high temperaturesData from our Global Drought Observatory has been used in the  #ERCC Daily MapMore about #GDO athttps://edo.jrc.ec.europa.eu/tumbo/gdo/map/,Drought,
2024-02-26T20:25:05.000Z,"Did you know that 50% of the Black population in the U.S. occupy 11 states where exposure to extreme heat, #hurricanes, and flooding is notably high? Read how this impacts their labor productivity at #CultureBanx  #climatechange https://culturebanx.com/cbx-daily/climate-changes-fury-a-peek-into-black-americas-struggle/?utm_content=sked_65dcf39c31bbe31df14747a8&utm_medium=social&utm_name=sked&utm_source=twitter…",Hurricane,
2024-02-29T05:26:54.000Z,महाराष्ट्र दुष्काळमुक्त करण्यासाठी जलदूत देवाभाऊ कायम सुसज्ज!#DevendraFadnavis #DCM #BJP #VishwjeetKadam #BudgetSession2024 #Drought #Satara #Sangli #Maharashtra,Drought,
2024-03-02T11:08:11.000Z,Gov. Sanders signs memorandum to begin statewide levee inventory #Wildfire #DisasterPreparedness #Drought [Video] overnor Sarah Huckabee has signed a memorandum of agreement with the Commissioner of State Lands to begin a statewide levee ...,Drought,
2024-03-04T08:04:29.000Z,#Earthquake 114 km S of #Karakol (#Kyrgyzstan) 10 min ago (local time 13:54:34). Colored dots represent local shaking & damage level reported by eyewitnesses. Share your experience:https://emsc-csem.org/lastquake/how_it_works/lastquake_app/…https://m.emsc.eu/?id=1629478,Earthquake,
2024-03-03T15:00:02.000Z,"This week, we learned about the devastating wildfires in Texas, how colorful food can help our mental health, the efforts to improve baby formula supply, and much more. 

Read on to learn what else the week had to offerhttps://hubs.la/Q02mXkR60#wildfires #agriculture #farming",Wildfire,
2024-02-23T21:49:07.000Z, NASA Satellite Images Tell the Story of California’s Growing Snowpack#GVWire #GVWireWeather #News #Weather #rain #water #CA #CentralValley #California #FresnoCounty #Snowpack #Snow #snowmelt #flooding #Drought #CAwx #CAwater #watersupply  #NASA,Drought,
2024-03-04T09:17:05.000Z,"4.8 earthquake occurred near Coquimbo, Chile at 09:13 UTC! #earthquake #Coquimbo",Earthquake,
2024-03-04T06:26:36.000Z,Breaking News Earthquake 5.4#earthquakes #earthquake #ALLAHHUAKBAR #Allah #Kyrgyzstan,Earthquake,
2024-03-04T10:02:06.000Z,"USGS reports a M1.5 earthquake, 51 km NW of Toyah, Texas on 3/4/24 @ 9:27:18 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/tx2024elvl…#earthquake",Earthquake,
2024-02-25T14:43:19.000Z,"Teams are calling about #Canucks center Elias Pettersson, the latest on the #Penguins’ Jake Guentzel & speculation that the #Hurricanes could be listening on Martin Necas. Details on these & other trade conjecture on the Sunday #NHL Rumor Roundup. https://spectorshockey.net/2024/02/sunday-nhl-rumor-roundup-february-25-2024/…",Hurricane,
2024-03-02T23:27:00.000Z,#HEB to give $1 million in donations to aid recovery from the #wildfires that have swept the #Texas Panhandle.#TxFire #philanthropy #SmokehouseCreekFire,Wildfire,
2024-03-04T08:20:13.000Z,A good water year is ahead for #Afghanistan. Recent #precipitation has further improved the #snow coverage & depth to above average condition across the country (green regions). Only some peaks on Hindukush & Pamir mountains (orange regions) still lack up to 1.5m snow.#drought,Drought,
2024-02-27T16:48:41.000Z,"Severe weather possibilities (Significant,  EF-2+ #tornadoes, straight line winds > 60mph) have ramped up dramatically across the Ohio River Valley. Greatest threats between 6pm - overnight hours. Enhanced risk, mainly for large #hail now exists across #Chicago suburbs. ",Tornado,
2024-02-27T23:31:52.000Z,Hey #txwx spread the word… #WatchDuty is a great app for realtime public info about #wildfires.  Please amplify this great resource. #Texas #txfire #SmokehouseCreekFire,Wildfire,
2024-02-25T17:03:35.000Z,#LakeMead #Drought #ColoradoRiver #HooverDam #LasVegas,Drought,
2024-02-27T14:06:41.000Z,"#England. The wettest winter in decades! Hydrology data shows only 4 of 139 areas experienced normal levels of #rainfall over the past 12 months.
Large-scale #floods destroyed thousands of acres of crops. The Nat. Farmers' Union put #flooding at the top of agenda.#tuesdayvibe",Flood,
2024-03-04T10:37:10.000Z,"Read More  https://t.ly/2jobRSeismic tremor Hits Almaty, Inhabitants Empty Structures | Almaty Earthquake Kazakhstan#149ify  #Almaty #earthquake #Kazakistan #Kazakhstan #almatyearthquake #Global #news",Earthquake,
2024-03-02T14:57:17.000Z,"#Jets at #HurricanesNHL Regular Season 
12:30 pm ET 
NHL Network (pbp) &  (analyst) #NHL",Hurricane,
2024-02-29T14:01:05.000Z,"Midwest and Ohio Valley pick up after rare Feb. #tornadoes. TX and OK deal with terrible wildfires. Plus, an easy-to-understand explanation about #LeapDay. Here's today's broadcast of TNWD.",Tornado,
2024-03-04T09:42:19.000Z,"#Indonesia #Earthquake #TimeSynchronizations: 4 - 10 March 2024

Within the tectonic zones of northern #Sumatra, #Java, #Sumbawa, Banda Sea, and Kepulauan Talaud, THE CRITICAL POTENTIAL will be high due to the raised shear traction and critical instability alarm field. Black…",Earthquake,
2024-02-28T22:14:58.000Z," TEXAS WILDFIRES -

The Smokehouse Creek Wildfire continues to spread across the panhandle... now becoming the second largest in state history

Here's the latest: #khou11 #Texas #wildfires #TXwx #TXFire",Wildfire,
2024-03-02T07:00:38.000Z," Severe downpours in Sistan and Baluchestan provinces,#Iran have caused devastating #floods,leading to the Kaju River bursting its banks.Numerous villages are isolated,houses and farmlands are destroyed,and roads are impassable,particularly around Kasr-e-Qand.#ClimateResponse",Flood,
2024-02-23T18:01:31.000Z,"Even though we experienced a few December showers last year, SAWS reports that San Antonio is still under Stage 2 water restrictions due to consistent drought. For more info, you can visit the SAWS website at https://sawsstg.saws.org/dont-start-watering-yet-were-still-in-stage-2/…#drought #waterconservation #sanantoniotexas",Drought,
2024-03-04T06:47:23.000Z,"M 5.3 - 29 km NNW of Cholpon-Ata, Kyrgyzstan #earthquake #USGS #Sismo https://ift.tt/kQObJXW",Earthquake,
2024-03-03T12:18:46.000Z,Beginning of week  close door. No Killing on holy days #Ramadan honor #JesusChrist 3/3/24. Questions? Mighty hand of #God foe or friend? Antichrist Zionism is destined for hell brink nations soul  #tormenter #drought #plague #waterintoblood #Revelation 11 #prophesy #mugwort,Drought,
2024-02-24T20:46:45.000Z,Thousands without #water in east Kent after #groundwater becomes turbid in response to very heavy #rainfall. Water supply from groundwater can have high #resilience to #drought but not always resilient to the extremes of wet weather #ClimateChange,Drought,
2024-02-24T23:32:12.000Z,Please stop #fracking for #methane gas and invest in CLEAN renewable energy      For our kids!! #drought #wildfires #flooding #heatdomes #ClimateEmergency,Drought,
2024-03-04T06:43:04.000Z,"5.3 magnitude #earthquake. 30 km from Cholpon-Ata, Ysyk-Köl, #Kyrgyzstan http://earthquaketrack.com/quakes/2024-03-04-06-22-04-utc-5-3-10…",Earthquake,
2024-02-29T15:27:35.000Z,"As #wildfires continue to burn across the #TexasPanhandle, Disaster Assessment and Recovery agents as well as Extension agents are onsite to help. Also available are online resources and information for those impacted: http://tx.ag/WildfireResources…",Wildfire,
2024-02-28T20:39:38.000Z,"Now 4 #tornadoes confirmed in Ohio from early this morning…

EF-2 TORNADO CONFIRMED IN BLACKLICK

EF-2 TORNADO CONFIRMED IN SPRINGFIELD

EF-1 TORNADO CONFIRMED IN HILLIARD

EF-X TORNADO CONFIRMED NEAR RIVERSIDE (strength still being determined. #ohwx ",Tornado,
2024-02-29T20:53:46.000Z,"Please join us NEXT WEEK for our March webinar ""Collaborative Drought Planning Using Drought Scenario Exercises"" on Wed., 3/6/24 • 1 pm (ET). https://bit.ly/49AzUuM Presenters with  to share their new Extension guidebook/website. #drought #disasterplanning",Drought,
2024-02-25T20:24:47.000Z,"#Tornadoes continue to wreak havoc across the southern US. Latest news and updates on the deadly storms. #Storms #Louisiana""Deadly tornadoes continue to ravage the southern US, hitting Louisiana's Lower Ninth Ward and causing widespread destruction. Stay safe and informed",Tornado,
2024-02-29T18:50:51.000Z,Which freshmen and transfers will step up for the #Hurricanes this spring? https://trib.al/pHhRi1J #UM,Hurricane,
2024-02-28T13:45:07.000Z,"Yes, #transboundary #WaterCooperation  is vital in the #SADC region when tackling basin-wide issues such as #drought Coordinated efforts to build drought resilience in terms of #knowledge  #data  and #investment mean more #sustainable outcomes long term ",Drought,
2024-03-01T04:05:41.000Z,"Anaheim Ducks defenceman Ilya Lyubushkin is being traded to the Toronto Maple Leafs.

The Carolina Hurricanes are also involved in the trade.#NHL #Ducks #MapleLeafs #Hurricanes",Hurricane,
2024-02-29T14:19:05.000Z,"#ClimateChange activists from #Gwadar claims that funds been given to Pakistan for #floods aren’t  being use, 
she urge int’l orgs & countries, give funds to youth and right people.
@ClimaActionPk      #Balochistan",Flood,
2024-03-02T21:22:30.000Z,Now the legendary  (the Storm Doctor) talking about disaster response.  #GWCSpringTraining24 #wx #disasterresponse #stormchasing #tornadoes,Tornado,
2024-03-04T09:55:25.000Z," #Earthquake with a magnitude of 5.3 has occurred in the region of #Kyrgyzstan.Watch now the International online forum. Global crisis. The Responsibility.International online forum ""Global crisis. There is a way out""",Earthquake,
2024-03-03T14:25:19.000Z,"The 2024 Sumatra Squall season to begin with a small spark, followed by a potential lull. What is in store this March?

See it at https://facebook.com/share/p/WhiwrryA5CjxHX1m/?mibextid=oFDknk…#Singapore #malaysia #indonesia #SGWeather  #metmalaysia #BMKG #SGFlood #Floods #Squall",Flood,
2024-02-28T16:01:14.000Z,"In this #Water4Food Podcast, we are sharing an episode from @Nebraskantap. In it, DWFI's  discusses her latest findings on the #economic implications of #drought in the U.S., specifically on agricultural sectors. Listen and subscribe:",Drought,
2024-03-01T12:59:13.000Z,"UPDATE: #Drought conditions persist in the #GLOW region & essentially remain unchanged in the last month, according to the  ",Drought,
2024-02-26T12:42:53.000Z,"-Average #Malawians faced 56% floods, 21% Epidemics, and 11% droughts (1980-2020) . 
-Reports +presentations => #Resilience building in #flood, #drought #cyclones. 
-In Field, => single pit as #improved toilets (see photo).   ",Drought,
2024-03-03T16:36:50.000Z,Smokehouse Creek Fire — largest wildfire in Texas history and second largest in the U.S.— 1.1M acres#SmokehouseCreekFire #TexasFires #CanadaWildfires #BCFires #AlbertaFires #SaskatchewanFires #ManitobaFires #OntarioFires #NSFires #wildfires #Texas #HawaiiFires #CaliforniaFires,Wildfire,
2024-03-04T11:38:50.000Z,"Mar-3-2024. Climate Scam USA/Mexico.

High pressure blocking cloud/precipitation each day.#highpressure #climate #drought #sequia #estafaclimatico #carbon #oil",Drought,
2024-02-29T13:32:00.000Z,The first responders gotta be retrain to battle #wildfires?,Wildfire,
2024-03-01T17:47:42.000Z,"Ati With this El Niño, it’s risking dating farmers#Zambia #drought #ClimateChange #StateOfEmergency",Drought,
2024-03-01T15:55:00.000Z,"Colorado Front Range is going to run out of water, the aquifer relied upon is going to dry up https://cpr.org/2022/01/19/colorado-springs-water-denver-basin/…#Drought #ClimateChange #SaveOurEarth  #RecLaw #RecreationLaw",Drought,
2024-03-04T06:30:08.000Z,"5.4 earthquake close to Chüy Region, Kyrgyzstan at 06:22 UTC! #earthquake #ChüyRegion",Earthquake,
2024-03-01T07:26:10.000Z,"Zambia declares state of disaster due to drought

The decision was made following an assessment of the prolonged drought, which has affected 84 of the country's 116 districts.#stateofdisaster #drought #Zambia",Drought,
2024-02-28T14:51:47.000Z,Driving in the #Pyrocene Firenados everywhere as you drive along. This new climate era is going to be very ugly. Mitigation urgent. #wildfires  #txwx #Texasfire,Wildfire,
2024-03-03T04:36:00.000Z,#Texas #Wildfires,Wildfire,
2024-03-04T06:40:47.000Z," #Kazakhstani media report a serious earthquake in #Almaty. Sirens are sounding in the city, citizens are taking to the streets.#CaliberAz #news #video #politics #earthquake #Kazakhstan #caliber",Earthquake,
2024-03-04T09:59:06.000Z,"USGS reports a M1.3 earthquake, 28 km WNW of Valdez, Alaska on 3/4/24 @ 9:57:08 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/ak0242y03cin…#earthquake",Earthquake,
2024-03-03T00:49:43.000Z,#wildfires #animals #bears,Wildfire,
2024-02-24T04:30:10.000Z,"Gut punch:    
As Crowsnest River runs dry, Pincher Creek forced to dig for water.  

Continued dry conditions raise alarm for all who rely on Oldman River basin.""    #ableg #abpoli #drought #yql #water",Drought,
2024-03-03T19:07:07.000Z,Awesome to see  scientists take the lead on understanding the impacts to coral reefs and nearshore environmental of the 2023 #Maui #wildfires. https://msn.com/en-us/news/us/in-hawaii-coral-is-the-foundation-of-life-what-happened-to-it-after-the-lahaina-wildfire/ar-BB1jf0pJ…,Wildfire,
2024-03-02T03:31:55.000Z,"150 mm of rain fell in less than 48 hours in Veneto, Italy.
The river Retrone's waters invaded the roads in Vicenza.#veneto #vicenza #italy #flooding #floods",Flood,
2024-03-03T18:55:58.000Z," Incredible footage from Mclean Volunteer Fire Department's Debbie McDonald, bravely holding a crucial road while battling the Texas wildfires on Monday. #txfires #wildfires ",Wildfire,
2024-03-04T04:46:42.000Z,"New YT Video

Timberborn Update 5 Ep.35https://youtu.be/DvMRn7w3tNo#timberborn #builder #fun #beavers #Farming #tree #trees #water #UPDATE #DAM #Drought #timber #Gaming #letsplay #steam #YouTuber #youtube #VIDEO #rivers #Robots #Robot #Robotics #wood #civilization #update5 #brige",Drought,
2024-03-01T19:35:05.000Z,Information-packed #waterfromair #knowledge duo!---Buy now using the links at https://atmoswater.com. Bonus-use Coupon Code RVW-10 during March 1 & 2 UTC for the Companies & Products Handbook! #water #drought #innovation #business,Drought,
2024-03-03T19:07:46.000Z,"My name is Shane, and I love chasing tornadoes. #tornadoes #passiontwist",Tornado,
2024-02-28T11:50:09.000Z,"Nearly two years on from the Northern Rivers floods, temporary housing provided fell far short of the demand. No plans were in place to transition people out of inadequate temporary housing#qldpol #NSWpol #floods #floodrelieffund",Flood,
2024-03-01T22:19:01.000Z,Catching fire: AI is helping scarce firefighters better predict blazes http://wef.ch/2VooU2H #AI #WildFiresrt ,Wildfire,
2024-03-04T09:44:22.000Z,#ClimateChange is a serious threat to  &amp; #wildfires have become more frequent & severe in the last 5 years. 1/2,Wildfire,
2024-02-26T00:26:49.000Z,Geoengineering in San Diego and surrounding counties brought to us by . #JustLookUp #SanDiego #Geoengineering #CloudSeeding #Floods,Flood,
2024-02-29T20:42:13.000Z,Zambia declares national disaster after drought devastates agriculture https://aje.io/sdvy4c #ClimateEmergency #ClimateActionNow #ClimateCrisis #GlobalBoiling #SevereWeather #ElNino #Heatwave #Drought #Lusaka #Zambia #SouthAfrica,Drought,
2024-02-28T09:08:01.000Z,"#Texas #Wildfires 

Operations at the Pantex nuclear weapons plant have been paused until  further notice Tuesday evening as nuclear security officials monitor  wildfires near the facility northeast of Amarillo.",Wildfire,
2024-02-27T11:26:39.000Z,"This is getting worse!#Gwadar needs national attention.
History is repeating within a few years and it exposes the amount of effort the government has put in to reduce damage to the minimum by calamities like this!#floods #GwadarFloods",Flood,
2024-03-02T18:13:34.000Z,"H.R.7193 Wildfire Air Quality Act
Sponsorship: John Curtis; R-3 D-0
Introduced in House on Feb 1#billsponsor #HR7193 #wildfires #airquality #environmentaldata https://billsponsor.com/bills/537796/house-bill-7193-congress-118…",Wildfire,
2024-03-02T03:31:55.000Z,"150 mm of rain fell in less than 48 hours in Veneto, Italy.
The river Retrone's waters invaded the roads in Vicenza.#veneto #vicenza #italy #flooding #floods",Flood,
